job_field_id,title,company,description
5,NATURAL RESOURCES PROGRAM TECHNICIAN,Arkansas Game & Fish Commission,"Knowledge of agricultural methods and basic land laws. Conducts agricultural and forest management activities on wildlife management areas, including preparing..."
16,Digital Sales Account Executive,The Morning Call Media Group,"Manages advertising sales revenue and account management targets. Our digital sales account executives are responsible for selling advertising banners, programs..."
15,Lobby Concierge,Beach Activities of Maui,"The Concierge is knowledgeable about the local area and is the expert on the attractions, tours and activities that we sell.Must be flexible with scheduling and..."
14,Janitor - Cleaning Technician - FULL TIME - 84095,Wingfoot Services,"Janitorial, janitor, cleaning specialist, carpet cleaning, floor care technician, buffing, part time, supplemental income, laborers, landscaping, supervisor,..."
23,"Analyst, Operations",General Dynamics Information Technology,Extended Air Defense Simulation (EADSIM). Battle Command Sustainment Support System (BCS3). Air and Missile Defense Work Station (AMDWS)....
22,Air Traffic Control Operator,National Guard,The skills you learn as an Air Traffic Control Operator will qualify you to work in civilian air traffic control towers and centers at airports and airfields....
20,HVAC Installer/Technician,Express Air Sytems,Basic knowledge of standard code requirements of air conditioning systems. \*\*\*\*\*Minimum requirements for Installers\*\*\*\*\*....
12,Transportation Security Officer (TSO),Trinity Technology Group,TSOs must take the computerized Screener Assessment Battery. Repeatedly lift and carry baggage weighing up to 70 pounds…
9,Graphic Artist,IGT,"Maya, Autodesk 3D Studio Max). This position is the development and timely delivery of high quality 2D and 3D game...."
10,Anesthesiologist,"UF, Department of Anesthesiology","Department anesthesiologists practice at UF Health hospitals in Gainesville, FL at the University of Florida alongside 62 faculty anesthesiologists, 78..."
19,Drywall Hanger/Installer,EncoreHR Staffing,"Includes lathers who fasten wooden, metal, or rockboard lath to walls, ceilings or partitions of buildings to provide support base for plaster, fire-proofing,..."
21,Production Operator - 2nd shift,Bostik Inc.,About Bostik - Smart Adhesives. As a production operator at Bostik you will be in a batch making/mixer operator position for a competitive manufacturing...
8,Tutor or Teacher - Elementary Math,,"We are looking for math tutoring for our 4th grader. Improve grades, get ahead and increase confidence. Elementary math Tutoring &amp; Teaching opportunities..."
4,Mid-Level Ground Control Station Engineer,GENERAL ATOMICS,Job ID# 6452BR Company General Atomics Aeronautical Systems Title Mid-Level Ground Control Station Engineer Job Category Engineering City San Diego State...
3,Data Scientist,Humana,"Bachelor’s Degree in Mathematics, Computer Science, Actuarial Science or related field. Collaborate with other professionals including Actuaries, Mathematicians..."
2,Cost Accountant III,Weatherford,JOB DESCRIPTION JOB SCOPE: This position will be responsible for the day to day understanding of the plant’s financial performance. The position will also be
17,Telephone Operator,The Broadmoor,"Monitors 911 Alert System. Operates the switchboard to relay incoming, outgoing, and interoffice calls by performing the following duties:...."
1,Regional Marketing Manager,Vishay,Develops a formal marketing plan outlining an appropriate marketing strategy for selling to key accounts. Coordinates the marketing efforts for a product group....
11,2 Med/Peds Certified Nursing Assistant,Riverside Medical Center,Reports changes in patients' condition to the professional nurse. The 2 Med/Peds Certified Nursing Assitant (CNA) assists with the care of patients ranging from...
7,Administrative Law Judge,New Mexico State Personnel Office,"Administrative Law Judge, Adjudicator Advanced. This position will conduct administrative hearings on behalf of the State Personnel Board concerning..."
13,Kitchen Cook,SMG World - Tucson Convention Center,Banquet facility preparing meals for large events:. Fulfilling the service per each Banquet Event Orders (BEO)....
6,Senior Addiction Counselor,NYC Health + Hospitals,The Senior Addiction Counselor will be responsible for assisting the consumer with activities relevant to an individual's rehabilitation goals....
18,Agricultural & Standards Inspector - I,Placer County,"Recruitments for Agricultural and Standards Inspector I, Agricultural and Standards Inspector II, and Agricultural and Standards Inspector, Senior are being..."
13,Pizza Hut Server,Pizza Hut,"It’s about being independent and having fun, making new friends and earning extra cash. And independently-owned franchised or licensed locations may have..."
1,Manager Trainee,Olympia Sports,"Benefit package includes Medical/Dental Plan, 401K, paid vacation and holidays, bonus incentives and generous employee discount...."
23,Senior Analyst - Ground,Scientific Research Corporation,USA Warrant Officer MOS 140E - Air and Missile Defense Tactician / Technician. USA MOS Air Defense Artillery Officer with air operations center experience or....
11,Residential Care Aide,Westminster Village.Spanish Fort AL,RESIDENTIAL CARE AIDE*. Must be registered and in good standing with the Alabama Nurse Aide Registry or currently enlisted in an approved nursing assistant...
16,Sales Representative,Verizon,Analyze customer needs and present value-added solutions Inspire and excite customers about how our solutions can impact their lives Ensure that our customers...
21,Blow Mold Machine Operator,Consolidated Container Company,"Blow Mold Machine Operators report directly to Maintenance/ Production Manager. The Blow Mold Machine Operator will operate blow-mold, grinders, trimmer..."
11,"MEDICAL ASSISTANT CLINIC- INOVA Cardiology Warrenton, VA",Inova Fairfax Hospital,Answering calls and providing pertinent information. Fulfills clerical responsibilities as assigned which may include:....
1,Advertising Project Manager,Innocean USA,The position requires a minimum of 5 years of well-rounded project management experience in advertising or a related business....
16,"Part Time Merchandiser-Warrenton, VA",American Greetings,EOE M/F/disability/vet VEVRAA Federal Contractor&quot
3,Senior IT Support Specialist,Greystone,"Strong technical knowledge of MS Windows, desktop support and PC hardware, setup and configuration - People management experience and demonstrated leadership..."
2,"Account Executive - Norfolk/Virginia Beach - Base salary, commission, car allowance, tuiton",Western Union,"Together with our Agents, we speak our consumers' languages and live in our consumers' neighborhoods. Maximize same store sales, selling new services and..."
10,Phlebotomist I or II-PRN,Fauquier Health System,6 months full-time equivalent general phlebotomy experience or Clinical internship including minimum of 100 venipunctures....
7,District Court Clerk II - O'ahu,Hawaii State Judiciary,Authors the official court record in a court of limited jurisdiction for District Court trial proceedings  Prepares documents ordered by the court
10,Veterinary Technician,Middleburg Humane Foundation,Veterinary Technician will be responsible for overseeing medical care of shelter animals. PT Veterinary Technician/Assistant (license preferred) needed at the...
3,CSITO- Senior,Preferred Systems Solutions,Responsible for providing technical service desk instruction to junior contract staff. Responsible for coordinating the transitioning IT service and...
18,Wood Mill Operator 2,The AMES Companies,"The Wood Mill Operator 2 works under supervision of foreman encompassing the skills of Equalizer, Paint Line Operator, Stacker and Inspector...."
18,Arborist Climber Trainee,Bartlett Tree Experts,The ideal candidate will have experience working on a tree crew as a Ground Man OR a 2/4 year degree in Forestry or a related field....
17,Retail Store Shift Supervisor,CVS Health,Ensure compliance with all company policies and procedures (such as cash management) and federal and state....
15,Pet Stylist (Dog Groomer),Petco,"We’re making things better for pets, people and the planet through our Think Adoption First philosophy, the Petco Foundation and other important initiatives..."
14,Landscape and garden maintenance worker,Lawn Love,\*You must have at least one year of professional lawn care experience. \*You must have all the equipment needed to perform a full lawn care service....
13,Restaurant General Manager,Taco Bell,"It is not all-inclusive, and a similar job at other Brands, Franchise or License locations may be different...."
22,Bus Aide,Fauquier County Public Schools,Provides help to the school bus driver in maintaining discipline. Assists driver in preparing for and performing periodic emergency bus evacuation drills
22,Transportation Helper,United Airlines,"Now taking off: Your career Where do you want your career to take you? Chances are you can get there with United Airlines. Our environment is open, honest,..."
3,Information Systems Security Analyst,TASC,"Must be familiar with NIST Certification &amp; Accreditation (C&amp;A) processes, NIST policies and documents, NIST Risk Management Framework, Federal Information..."
16,Part Time Deli Bakery Clerk North Rock,Harris Teeter,"Ability to read and comprehend simple instructions, short correspondence, and memos [in English]. Ability to write simple correspondence [in English]...."
16,Merchandising,The Home Depot,"Must have a valid state driver s license and proof of insurance. Requires listening for customer service calls, personal pages and general information..."
8,Summer Technology Camp Staff - Lead & Assistant Instructors,Black Rocket Productions,"We have multiple locations in over 30 state states! Are you passionate about Video Games, App Design, Digital Movies, Robotics, or STEM?..."
13,Cook-Full-Time-Hours Evenings 12p-8p,Fauquier Health System,Ability to perform complex math calculations and verify cash handling and reporting. The Cook prepares food items needed for meal service using institutional...
2,Business Operations Associate/Sr. Associate,Lending Club,"You’re both comfortable conversing with our front-line agents to truly understand how our operations work, as well as making a convincing case to our executive..."
3,"Network Deployment and Operations (NDO) Lead, Google Fiber, Midwest",Google,"Familiarity with other network transmission protocols and in-home network architecture. Ensure the best local network is designed, built, and maintained with..."
19,Metal Mechanic,Spencer-Ogden Energy,"Distribute insulating materials evenly into small spaces within floors, ceilings, or walls, using blowers and hose attachments or cement mortar...."
22,Regional CDL-A Company Truck Driver - Mid-Atlantic Region,Celadon Trucking Services,Celadon has a variety of regional truck driving jobs for those who want consistent miles and pay paired with frequent home time....
20,Service Technician (Mechanic),"Franklin Equipment, LLC","The individual will maintain and repair equipment offered by Franklin Equipment to include Construction and Agricultural (small equipment, aerial, dirt, farm,..."
16,AP Clerk,Sheehy Auto Stores,"All applicants must have the ability to pass pre-employment testing to include background checks, MVR, drug test, and valid driver's license...."
22,Hiring CDL Student Drivers - We WIll Pick up the tab,American Professional Truck Driving Academy,"Student Requirements are the following Candidates Must Have CDL Learners Permit in State of Residency, Prospects Must Have Valid DOT Medical Card, Candidates..."
13,PT Market Associate,Food Lion,"Provide friendly, courteous and prompt customer service. Ability to complete Computer Based Training (CBT) and Training Aid courses...."
1,Pizza Hut Shift Manager,Pizza Hut,"You set high standards for yourself and the people you work with – you love keeping things clean, safe and fun for the team and the customers You want to learn..."
20,"Maintenance Mechanic-Remington, Virginia",U.S. Pipe,"Directs and performs complex mechanical repair work &amp; is responsible for the more intricate repair assignments, including hydraulic and pneumatic systems...."
10,"Biometric Screener - Warrenton, VA",Provant,"Medical license or certification required. Provant Health Solutions hires individuals on a contract/per diem basis, provides excellent hourly wages, and further..."
1,Site Manager,Capitol Tents,"Required license or certification:. Looking for hard working manager overseeing startup and continued success of new tent rental company near Warrenton Va,..."
18,Log Yard Scaler,Church & Church Lumber Company,Must be experienced with running equipment such as a log loader. Good people person with management and communication skills....
